image,p_yes,p_no,label,prob,pred
007649.jpg,0.7373009,0.28065675,1,0.72429425,1
007819.jpg,0.6380879,0.3774638,1,0.6283165,1
007967.jpg,0.5898039,0.42345944,1,0.5820835,1
008064.jpg,0.73397547,0.2837177,1,0.7212149,1
008213.jpg,0.38126528,0.6250784,1,0.37886193,0
008220.jpg,0.5033991,0.5061571,1,0.49863404,0
008243.jpg,0.66526794,0.34834704,1,0.65633196,1
008357.jpg,0.7773956,0.24163137,1,0.76288027,1
008636.jpg,0.7388342,0.2773717,1,0.7270517,1
008777.jpg,0.67207193,0.3432532,1,0.6619278,1
008913.jpg,0.72980386,0.28809446,1,0.7169713,1
008931.jpg,0.6244619,0.38855597,1,0.6164372,1
008979.jpg,0.8092672,0.20984258,1,0.79409224,1
009087.jpg,0.756327,0.26127693,1,0.74324304,1
009231.jpg,0.6339083,0.37886974,1,0.62591034,1
009305.jpg,0.7078702,0.30805555,1,0.6967735,1
009353.jpg,0.7764458,0.24248813,1,0.76201785,1
009519.jpg,0.45635426,0.55221885,1,0.45247516,0
009555.jpg,0.6804649,0.3352077,1,0.6699648,1
009738.jpg,0.5855314,0.42563888,1,0.5790631,1
009754.jpg,0.512815,0.49526888,1,0.50870275,1
009805.jpg,0.6241195,0.38831976,1,0.6164513,1
010100.jpg,0.7993243,0.2191341,1,0.7848375,1
010104.jpg,0.6395065,0.3754747,1,0.6300673,1
010308.jpg,0.7042314,0.3117952,1,0.693123,1
010712.jpg,0.79648465,0.22187296,1,0.78212667,1
011078.jpg,0.6370268,0.3771157,1,0.62814325,1
011396.jpg,0.69494677,0.32103583,1,0.68401444,1
011470.jpg,0.38934138,0.62037283,1,0.38559562,0
011761.jpg,0.6758686,0.34034902,1,0.6650825,1
011885.jpg,0.7453476,0.2724349,1,0.7323251,1
011962.jpg,0.72777593,0.28986108,1,0.7151626,1
012085.jpg,0.48640743,0.5273939,1,0.47978574,0
012189.jpg,0.75444204,0.2622647,1,0.7420449,1
012207.jpg,0.7789995,0.23961674,1,0.7647625,1
012256.jpg,0.5434466,0.4660145,1,0.53835315,1
012326.jpg,0.3172853,0.6868038,1,0.31599316,0
012373.jpg,0.210336,0.7825702,1,0.21183874,0
012643.jpg,0.73896927,0.27881494,1,0.7260569,1
012697.jpg,0.689509,0.3269102,1,0.6783707,1
013040.jpg,0.56810594,0.44432038,1,0.5611331,1
013063.jpg,0.79644215,0.22201754,1,0.78200656,1
013331.jpg,0.62066144,0.39251846,1,0.6125876,1
013350.jpg,0.7944564,0.2241361,1,0.77995515,1
013479.jpg,0.68196195,0.33409366,1,0.6711857,1
013650.jpg,0.83493197,0.18420169,1,0.81925654,1
013780.jpg,0.74323565,0.27478883,1,0.73007643,1
013920.jpg,0.768489,0.24975786,1,0.75471777,1
013992.jpg,0.4800739,0.52941847,1,0.4755597,0
014143.jpg,0.6762949,0.34041256,1,0.66518146,1
014236.jpg,0.71592486,0.3013795,1,0.7037469,1
014331.jpg,0.7310295,0.286067,1,0.71874154,1
014433.jpg,0.8430168,0.17549066,1,0.8276982,1
014447.jpg,0.73479676,0.28291494,1,0.7220088,1
014487.jpg,0.7519052,0.26477873,1,0.7395663,1
014550.jpg,0.64035636,0.37512252,1,0.63059545,1
014596.jpg,0.6171096,0.39650106,1,0.6088231,1
014650.jpg,0.72758806,0.28909388,1,0.71564966,1
014671.jpg,0.6680481,0.34626254,1,0.6586228,1
015063.jpg,0.5846617,0.42581922,1,0.5785975,1
015145.jpg,0.3346056,0.67052716,1,0.33289692,0
015158.jpg,0.72998035,0.2873614,1,0.717537,1
015337.jpg,0.7656125,0.25252765,1,0.75197166,1
015341.jpg,0.3255969,0.6789709,1,0.3241164,0
015490.jpg,0.7265153,0.29008353,1,0.7146529,1
015539.jpg,0.668437,0.3473786,1,0.65802985,1
015789.jpg,0.3636275,0.6417771,1,0.3616728,0
015853.jpg,0.7956086,0.22248957,1,0.78146553,1
015865.jpg,0.71714777,0.2987923,1,0.7058957,1
015926.jpg,0.6811854,0.3341163,1,0.67091924,1
016395.jpg,0.6380832,0.37486252,1,0.6299283,1
016494.jpg,0.82204914,0.1967098,1,0.80691236,1
016504.jpg,0.70032436,0.31650847,1,0.6887311,1
016666.jpg,0.3104458,0.6892095,1,0.31055284,0
016830.jpg,0.7360344,0.2816662,1,0.72323275,1
016909.jpg,0.65078205,0.36282724,1,0.6420443,1
017172.jpg,0.6852814,0.33194894,1,0.6736738,1
017256.jpg,0.77418834,0.24423094,1,0.76018625,1
018101.jpg,0.7367744,0.28016177,1,0.72450405,1
018115.jpg,0.5021825,0.5118086,1,0.49525332,0
018254.jpg,0.37343848,0.63319457,1,0.37097776,0
018404.jpg,0.31220835,0.6899753,1,0.3115281,0
018797.jpg,0.7063563,0.31051007,1,0.6946403,1
018828.jpg,0.651924,0.3619633,1,0.6429946,1
018838.jpg,0.6925972,0.32392496,1,0.68134,1
019065.jpg,0.7129805,0.30419028,1,0.7009447,1
019160.jpg,0.7632964,0.25450045,1,0.7499497,1
019452.jpg,0.5668743,0.446199,1,0.55955905,1
020130.jpg,0.76036733,0.2577623,1,0.74682766,1
020548.jpg,0.62498266,0.38964173,1,0.6159744,1
020582.jpg,0.8026715,0.21581902,1,0.7880991,1
020748.jpg,0.6769393,0.33825284,1,0.666809,1
020912.jpg,0.65539986,0.359843,1,0.6455597,1
020950.jpg,0.7049253,0.31207508,1,0.6931416,1
021143.jpg,0.6280661,0.38381505,1,0.6206916,1
021734.jpg,0.68944305,0.32746303,1,0.6779811,1
021984.jpg,0.68827784,0.32783648,1,0.67736256,1
022325.jpg,0.79654354,0.22286862,1,0.78137535,1
022341.jpg,0.6957333,0.31858993,1,0.68590885,1
022744.jpg,0.46513146,0.54535806,1,0.46030313,0
022831.jpg,0.7963222,0.22238609,1,0.7816979,1
022891.jpg,0.6931598,0.32308865,1,0.6820771,1
022980.jpg,0.6517871,0.36463508,1,0.6412563,1
023031.jpg,0.67677486,0.33974135,1,0.6657787,1
023141.jpg,0.79573476,0.22289985,1,0.7811779,1
023222.jpg,0.24040435,0.7541264,1,0.2417264,0
023405.jpg,0.37581417,0.63040406,1,0.37349173,0
023668.jpg,0.82581764,0.19217265,1,0.81122345,1
023783.jpg,0.767212,0.25116307,1,0.7533688,1
023960.jpg,0.7349315,0.28326756,1,0.7217955,1
024290.jpg,0.77908885,0.23983255,1,0.7646212,1
024331.jpg,0.7390891,0.27814433,1,0.72656786,1
024665.jpg,0.6224183,0.39151672,1,0.6138641,1
024893.jpg,0.34260702,0.66382176,1,0.34041858,0
025014.jpg,0.6465123,0.36702958,1,0.6378743,1
025203.jpg,0.5744576,0.436878,1,0.56801873,1
025651.jpg,0.65953016,0.3545348,1,0.6503825,1
025697.jpg,0.6699378,0.34507143,1,0.66003126,1
025781.jpg,0.5698041,0.44205952,1,0.5631234,1
025961.jpg,0.7850205,0.23262341,1,0.77140975,1
025962.jpg,0.76865494,0.2505255,1,0.75418925,1
026009.jpg,0.362808,0.64457995,1,0.36014727,0
026027.jpg,0.74642277,0.27119666,1,0.733499,1
026508.jpg,0.60861975,0.40467626,1,0.60063374,1
026870.jpg,0.6941414,0.32206875,1,0.6830688,1
027434.jpg,0.6945427,0.32230368,1,0.68303597,1
027503.jpg,0.34138235,0.6626952,1,0.339996,0
027689.jpg,0.80995864,0.20832968,1,0.7954118,1
027839.jpg,0.6905342,0.32527435,1,0.6797877,1
027894.jpg,0.31264773,0.6895664,1,0.31195703,0
027945.jpg,0.6792448,0.33467966,1,0.66991657,1
027947.jpg,0.70315385,0.31385347,1,0.69139504,1
028280.jpg,0.62653965,0.3875567,1,0.61783046,1
028325.jpg,0.7845909,0.23415577,1,0.77015316,1
028344.jpg,0.6739933,0.34132504,1,0.66382456,1
028539.jpg,0.70270675,0.3137698,1,0.69131625,1
028736.jpg,0.6940548,0.3217157,1,0.68327916,1
028773.jpg,0.44226396,0.56565416,1,0.43878958,0
029555.jpg,0.5421943,0.47294667,1,0.5341074,1
029562.jpg,0.3079887,0.6916207,1,0.30810905,0
029685.jpg,0.23985085,0.7534959,1,0.24145734,0
030108.jpg,0.63087505,0.3807944,1,0.62359804,1
030468.jpg,0.61836267,0.3941287,1,0.6107338,1
030524.jpg,0.7089789,0.3079294,1,0.6971906,1
030582.jpg,0.55032456,0.46350762,1,0.5428162,1
030649.jpg,0.6416168,0.37200984,1,0.63299125,1
030702.jpg,0.73151577,0.28568393,1,0.7191466,1
030736.jpg,0.49724755,0.51036954,1,0.49348858,0
030828.jpg,0.69439113,0.32202226,1,0.6831778,1
030937.jpg,0.3241952,0.67778766,1,0.32355362,0
030954.jpg,0.8490768,0.16974285,1,0.8333926,1
031506.jpg,0.6371122,0.3767998,1,0.62837034,1
031518.jpg,0.79284847,0.22567353,1,0.77843034,1
031520.jpg,0.62587005,0.38769007,1,0.6174967,1
031537.jpg,0.5389145,0.47157758,1,0.5333189,1
031937.jpg,0.76734936,0.2507503,1,0.7537075,1
032143.jpg,0.71214986,0.30452916,1,0.70046675,1
032195.jpg,0.36895454,0.6356509,1,0.36726314,0
032806.jpg,0.64842385,0.3671813,1,0.6384605,1
033323.jpg,0.5979808,0.41259024,1,0.59172565,1
033486.jpg,0.3971069,0.6115082,1,0.39371502,0
033612.jpg,0.5222223,0.48806912,1,0.5169027,1
033674.jpg,0.60211533,0.41053188,1,0.5945954,1
034000.jpg,0.7723623,0.24623367,1,0.7582617,1
034320.jpg,0.5601317,0.4488318,1,0.5551555,1
034322.jpg,0.785849,0.23287158,1,0.77140784,1
034698.jpg,0.6213618,0.39284262,1,0.61265934,1
035239.jpg,0.6908212,0.32570165,1,0.6795924,1
035246.jpg,0.29425964,0.70520926,1,0.29441598,0
035988.jpg,0.69352525,0.32291391,1,0.6823087,1
036110.jpg,0.74517876,0.27243623,1,0.73227966,1
036345.jpg,0.4790872,0.5289899,1,0.47524855,0
036360.jpg,0.29354128,0.7072196,1,0.2933181,0
036383.jpg,0.62234235,0.39137915,1,0.6139185,1
036641.jpg,0.7617974,0.25666264,1,0.74798954,1
036671.jpg,0.7567259,0.2616512,1,0.7430704,1
036673.jpg,0.691994,0.32167426,1,0.68266314,1
036994.jpg,0.5822869,0.4320004,1,0.5740848,1
036996.jpg,0.6479673,0.365815,1,0.63915825,1
037082.jpg,0.7164609,0.30084953,1,0.7042697,1
037204.jpg,0.7238106,0.29392812,1,0.71119493,1
037368.jpg,0.612614,0.40142152,1,0.6041347,1
037521.jpg,0.77361435,0.24526,1,0.7592833,1
037645.jpg,0.60721415,0.40264976,1,0.6012832,1
037714.jpg,0.70522326,0.31109947,1,0.69389695,1
037917.jpg,0.3693244,0.63708687,1,0.3669716,0
037919.jpg,0.857151,0.16061875,1,0.8421856,1
038233.jpg,0.64882386,0.36576027,1,0.6394974,1
038281.jpg,0.6346648,0.37785235,1,0.62681884,1
038397.jpg,0.74360305,0.27435368,1,0.7304859,1
038658.jpg,0.7458564,0.27218977,1,0.73263514,1
038679.jpg,0.56201243,0.44759485,1,0.5566644,1
039522.jpg,0.66470265,0.35107675,1,0.654377,1
039853.jpg,0.73133415,0.28584486,1,0.71898276,1
039918.jpg,0.7206805,0.2969751,1,0.70817715,1
040334.jpg,0.55758405,0.4534424,1,0.55150294,1
040609.jpg,0.6998638,0.3159717,1,0.6889538,1
040636.jpg,0.5952108,0.41984057,1,0.5863849,1
040893.jpg,0.7163609,0.3001634,1,0.70471597,1
040919.jpg,0.67161673,0.34244812,1,0.6623016,1
041297.jpg,0.67616946,0.33855402,1,0.6663583,1
041473.jpg,0.74760914,0.27024344,1,0.73449653,1
041501.jpg,0.50073195,0.50938284,1,0.49571785,0
041553.jpg,0.6977279,0.31865507,1,0.68648136,1
041808.jpg,0.5481389,0.46092656,1,0.5432144,1
041978.jpg,0.6785533,0.33757126,1,0.6677856,1
042028.jpg,0.73446727,0.28316256,1,0.72174305,1
042046.jpg,0.68368304,0.332783,1,0.67260784,1
042063.jpg,0.79837275,0.22008638,1,0.78390265,1
042405.jpg,0.71412265,0.30267882,1,0.7023226,1
042457.jpg,0.8103183,0.20863311,1,0.79524726,1
042526.jpg,0.65884084,0.3562628,1,0.649038,1
043062.jpg,0.7054831,0.3114297,1,0.6937498,1
043136.jpg,0.72399926,0.29381686,1,0.71132624,1
043221.jpg,0.78035307,0.23745513,1,0.76669955,1
043341.jpg,0.7530919,0.2650409,1,0.7396794,1
043355.jpg,0.45436686,0.5561657,1,0.44963107,0
043771.jpg,0.71939164,0.29769543,1,0.70730585,1
043862.jpg,0.61388737,0.40053642,1,0.6051586,1
044164.jpg,0.6747136,0.34024692,1,0.66476834,1
044339.jpg,0.71123946,0.30499434,1,0.6998778,1
044408.jpg,0.74459547,0.27307007,1,0.73167014,1
044484.jpg,0.7197208,0.29776663,1,0.707351,1
044747.jpg,0.5595155,0.45095286,1,0.5537189,1
044854.jpg,0.6837219,0.33204466,1,0.67310923,1
044922.jpg,0.78006005,0.23873769,1,0.7656672,1
044932.jpg,0.7583123,0.2597132,1,0.7448853,1
045269.jpg,0.7294097,0.28779224,1,0.71707463,1
045352.jpg,0.58612704,0.4257961,1,0.57922095,1
045497.jpg,0.7272544,0.29005483,1,0.7148804,1
045754.jpg,0.76891476,0.24908426,1,0.7553197,1
045799.jpg,0.7636889,0.2550603,1,0.74963385,1
045938.jpg,0.8430597,0.17499846,1,0.8281056,1
046185.jpg,0.77842,0.2405884,1,0.76389945,1
046268.jpg,0.6629764,0.35224396,1,0.6530369,1
046336.jpg,0.4947887,0.51496,1,0.49001172,0
046449.jpg,0.7677102,0.25124553,1,0.75342846,1
046530.jpg,0.77336997,0.2450643,1,0.7593715,1
046757.jpg,0.50238127,0.5096044,1,0.4964312,0
047048.jpg,0.4228594,0.58497775,1,0.41957116,0
047499.jpg,0.6931072,0.32355586,1,0.6817472,1
047501.jpg,0.65357167,0.36132246,1,0.64398015,1
047737.jpg,0.35979882,0.6478135,1,0.3570806,0
047922.jpg,0.24693055,0.748335,1,0.2481052,0
048545.jpg,0.6513084,0.36423737,1,0.6413383,1
048950.jpg,0.4375434,0.57291573,1,0.43301442,0
049077.jpg,0.49299327,0.51878816,1,0.4872527,0
049214.jpg,0.7285797,0.2886741,1,0.71622217,1
049216.jpg,0.7422442,0.27516764,1,0.72954154,1
049394.jpg,0.67242336,0.34284008,1,0.6623142,1
049677.jpg,0.70157975,0.31461298,1,0.6904003,1
049744.jpg,0.6516654,0.36200136,1,0.6428793,1
049854.jpg,0.76386297,0.25509936,1,0.74964786,1
049855.jpg,0.7737071,0.2450524,1,0.75946003,1
050060.jpg,0.680655,0.33499643,1,0.6701659,1
050192.jpg,0.73867637,0.27859944,1,0.72613186,1
050210.jpg,0.64114726,0.372462,1,0.63253886,1
050272.jpg,0.7921396,0.2263666,1,0.7777465,1
050277.jpg,0.78192604,0.23528366,1,0.768697,1
050432.jpg,0.34484872,0.6575415,1,0.34402642,0
051280.jpg,0.659297,0.35602856,1,0.6493454,1
051333.jpg,0.4576064,0.55046386,1,0.45394298,0
051353.jpg,0.6417527,0.37075183,1,0.633827,1
051359.jpg,0.44683272,0.5621999,1,0.44283277,0
051482.jpg,0.7087596,0.3072988,1,0.6975579,1
051881.jpg,0.7645488,0.25369072,1,0.7508536,1
051935.jpg,0.7639016,0.25414088,1,0.75036323,1
052029.jpg,0.7254241,0.2923872,1,0.71272945,1
052063.jpg,0.76344126,0.2548475,1,0.74972963,1
052099.jpg,0.59725964,0.41686153,1,0.58894306,1
052271.jpg,0.7974393,0.2204481,1,0.78342587,1
052275.jpg,0.6194799,0.39457664,1,0.61089283,1
052316.jpg,0.65068614,0.3642301,1,0.64112306,1
052367.jpg,0.7490626,0.2687646,1,0.73594284,1
052516.jpg,0.74937266,0.26893574,1,0.7358995,1
052545.jpg,0.6276697,0.38900167,1,0.61737716,1
052655.jpg,0.33415475,0.6698995,1,0.33280545,0
052723.jpg,0.61831117,0.39381945,1,0.6109006,1
052730.jpg,0.33968207,0.663672,1,0.33854657,0
052787.jpg,0.6743728,0.34191784,1,0.6635629,1
052825.jpg,0.7495512,0.26828265,1,0.736418,1
052894.jpg,0.6317074,0.3810087,1,0.6237754,1
053045.jpg,0.5852404,0.42733887,1,0.57796997,1
053253.jpg,0.7178575,0.29913488,1,0.70586324,1
053512.jpg,0.5804583,0.43031636,1,0.5742707,1
053550.jpg,0.70870245,0.30790648,1,0.69712394,1
053737.jpg,0.827401,0.1910098,1,0.81244326,1
053904.jpg,0.34833634,0.6540416,1,0.34750995,0
053940.jpg,0.6702859,0.34574524,1,0.65971,1
054472.jpg,0.75436944,0.26330394,1,0.7412687,1
054854.jpg,0.7117968,0.30537266,1,0.69978195,1
055125.jpg,0.42287055,0.5854911,1,0.41936395,0
055288.jpg,0.297487,0.70114577,1,0.29789427,0
055568.jpg,0.63605726,0.37821126,1,0.62710935,1
055656.jpg,0.74050844,0.27697608,1,0.7277835,1
055844.jpg,0.6298298,0.3848671,1,0.62070733,1
055947.jpg,0.70700973,0.30906573,1,0.695824,1
056059.jpg,0.51522547,0.49126175,1,0.5119046,1
056260.jpg,0.5746179,0.43665823,1,0.5682107,1
056305.jpg,0.6749029,0.34156266,1,0.6639703,1
056334.jpg,0.8112455,0.20714007,1,0.79659957,1
056410.jpg,0.47848874,0.52959305,1,0.4746527,0
056455.jpg,0.67278343,0.34322655,1,0.66218185,1
057447.jpg,0.72854185,0.28803366,1,0.71666276,1
057503.jpg,0.75713515,0.26104155,1,0.74361867,1
057773.jpg,0.43989936,0.56947017,1,0.435816,0
057872.jpg,0.5811994,0.43049595,1,0.57448065,1
058144.jpg,0.6886366,0.32805222,1,0.6773327,1
058154.jpg,0.83153355,0.18769868,1,0.81584305,1
058351.jpg,0.629965,0.38431355,1,0.6210967,1
058563.jpg,0.76005566,0.25849637,1,0.7462119,1
058642.jpg,0.754174,0.26386663,1,0.7408093,1
058798.jpg,0.6379902,0.3755835,1,0.62944627,1
058865.jpg,0.6640521,0.35109913,1,0.65414107,1
058915.jpg,0.67929965,0.33550277,1,0.66939104,1
059095.jpg,0.8163828,0.20185843,1,0.80175775,1
059272.jpg,0.43637142,0.5673986,1,0.43473247,0
059375.jpg,0.8216719,0.19663954,1,0.80689645,1
059547.jpg,0.42187512,0.59175956,1,0.41620037,0
059577.jpg,0.3567154,0.647946,1,0.3550603,0
059889.jpg,0.5373009,0.473657,1,0.531477,1
060258.jpg,0.69552344,0.32149863,1,0.6838823,1
060305.jpg,0.81482375,0.20451404,1,0.7993658,1
060519.jpg,0.7701056,0.2490267,1,0.7556483,1
060595.jpg,0.3918279,0.61414486,1,0.3895015,0
060838.jpg,0.70559174,0.31053984,1,0.69439006,1
061547.jpg,0.67507285,0.3405237,1,0.66470575,1
061628.jpg,0.61041224,0.401839,1,0.6030244,1
061651.jpg,0.3573796,0.6476092,1,0.35560554,0
061823.jpg,0.73974204,0.27785534,1,0.7269496,1
062303.jpg,0.6460328,0.36879078,1,0.6365962,1
062597.jpg,0.66953814,0.34585935,1,0.6593852,1
062940.jpg,0.40852365,0.6009211,1,0.40470135,0
063067.jpg,0.66533,0.34977055,1,0.65543264,1
063380.jpg,0.68959117,0.325287,1,0.67948174,1
063382.jpg,0.6919459,0.32276464,1,0.68191457,1
063388.jpg,0.32225877,0.68121994,1,0.3211416,0
063605.jpg,0.7116383,0.3057449,1,0.69947916,1
063639.jpg,0.68977886,0.32580855,1,0.679192,1
063698.jpg,0.8488269,0.16933715,1,0.83368385,1
063991.jpg,0.52538633,0.48564258,1,0.5196551,1
064025.jpg,0.46735024,0.54103,1,0.46346632,0
064095.jpg,0.68316305,0.33342746,1,0.672014,1
064243.jpg,0.65541404,0.35885975,1,0.64619046,1
064334.jpg,0.45501137,0.5533446,1,0.4512408,0
064576.jpg,0.5804353,0.4304016,1,0.5742126,1
064720.jpg,0.69360894,0.32312563,1,0.68219274,1
064904.jpg,0.71697277,0.30062348,1,0.7045749,1
065001.jpg,0.7241344,0.29308522,1,0.7118762,1
065113.jpg,0.6041157,0.40870994,1,0.59646565,1
065122.jpg,0.6737065,0.3426377,1,0.6628724,1
065212.jpg,0.65125847,0.36317894,1,0.64198977,1
065245.jpg,0.7829269,0.23578015,1,0.7685496,1
065399.jpg,0.28878266,0.7089392,1,0.28944206,0
065637.jpg,0.6819891,0.33271492,1,0.67210644,1
065759.jpg,0.64775604,0.36458603,1,0.63985884,1
065803.jpg,0.77397686,0.24524239,1,0.75938207,1
066236.jpg,0.5886213,0.42397156,1,0.58130103,1
066528.jpg,0.5810994,0.4314555,1,0.5738942,1
066586.jpg,0.57865185,0.43096936,1,0.5731376,1
066729.jpg,0.70558923,0.30905128,1,0.69540805,1
066847.jpg,0.61730725,0.39660347,1,0.60883784,1
066984.jpg,0.7837084,0.2340423,1,0.7700396,1
067081.jpg,0.696535,0.31949273,1,0.68554723,1
067088.jpg,0.41506237,0.597592,1,0.4098757,0
067089.jpg,0.80155873,0.21705286,1,0.78691304,1
067346.jpg,0.38539225,0.62501884,1,0.38142127,0
067581.jpg,0.4663543,0.5405799,1,0.4631428,0
067863.jpg,0.67551714,0.34089923,1,0.66460675,1
068044.jpg,0.5084554,0.49621543,1,0.50609154,1
068047.jpg,0.7820128,0.23666155,1,0.76767695,1
068095.jpg,0.5948607,0.41880503,1,0.5868411,1
068489.jpg,0.6719156,0.3433273,1,0.6618274,1
068567.jpg,0.6435772,0.37086582,1,0.6344144,1
068689.jpg,0.67152554,0.34376553,1,0.6614118,1
068899.jpg,0.74396837,0.2730234,1,0.73153824,1
068921.jpg,0.7586566,0.25869796,1,0.745715,1
069307.jpg,0.23424618,0.7580905,1,0.23605514,0
069553.jpg,0.73657113,0.28104538,1,0.72382,1
069772.jpg,0.7293191,0.28810552,1,0.71682864,1
069866.jpg,0.817267,0.20161092,1,0.8021245,1
069924.jpg,0.74604803,0.272137,1,0.7327234,1
070007.jpg,0.7356052,0.28115612,1,0.72347873,1
070097.jpg,0.80260044,0.21546431,1,0.7883589,1
070281.jpg,0.29122362,0.70592195,1,0.29205728,0
070283.jpg,0.80013233,0.21685569,1,0.7867667,1
070345.jpg,0.3980627,0.6108699,1,0.39453846,0
070353.jpg,0.74684036,0.2709959,1,0.73375297,1
070374.jpg,0.6743589,0.34058022,1,0.6644329,1
070452.jpg,0.39549822,0.6133596,1,0.39202577,0
070538.jpg,0.63851947,0.37616536,1,0.62927866,1
070677.jpg,0.67039907,0.3445184,1,0.6605454,1
070784.jpg,0.39123267,0.6190084,1,0.38726667,0
071215.jpg,0.70066,0.31535146,1,0.6896182,1
071556.jpg,0.4883133,0.5202213,1,0.48418102,0
071574.jpg,0.6044885,0.408282,1,0.5968662,1
071585.jpg,0.6858713,0.32985526,1,0.6752519,1
071779.jpg,0.47264647,0.5361901,1,0.46850652,0
072069.jpg,0.697996,0.3174454,1,0.68738186,1
072796.jpg,0.4839888,0.52387017,1,0.48021477,0
073030.jpg,0.5192027,0.48861614,1,0.5151746,1
073052.jpg,0.7678649,0.2509194,1,0.75370705,1
073094.jpg,0.74908334,0.26898485,1,0.73578894,1
073242.jpg,0.4533529,0.5554065,1,0.44941628,0
073269.jpg,0.75364715,0.26433337,1,0.74033546,1
073483.jpg,0.79158145,0.2274366,1,0.7768081,1
073848.jpg,0.70254993,0.31285155,1,0.69189376,1
073869.jpg,0.5275643,0.4851914,1,0.5209196,1
074032.jpg,0.70628023,0.30999783,1,0.6949675,1
074697.jpg,0.6207848,0.39194888,1,0.61297935,1
075019.jpg,0.73110056,0.2862941,1,0.71860075,1
075060.jpg,0.5487336,0.46180508,1,0.54301095,1
075255.jpg,0.65457374,0.35967374,1,0.64537877,1
075498.jpg,0.49458227,0.5134566,1,0.49063808,0
076018.jpg,0.7286885,0.28889826,1,0.71609473,1
076102.jpg,0.3293412,0.67199326,1,0.3289023,0
076247.jpg,0.8293107,0.18783513,1,0.81533116,1
076737.jpg,0.3711115,0.6364892,1,0.36831206,0
076861.jpg,0.63964975,0.37331837,1,0.6314609,1
077254.jpg,0.81782407,0.20031838,1,0.8032511,1
077322.jpg,0.55475646,0.45369625,1,0.5501066,1
077472.jpg,0.7146708,0.3029535,1,0.7022934,1
077586.jpg,0.5253294,0.4853184,1,0.51979476,1
077649.jpg,0.6159373,0.39651638,1,0.60836095,1
078012.jpg,0.52252716,0.48870462,1,0.51672345,1
078359.jpg,0.5275879,0.4780732,1,0.52461797,1
078578.jpg,0.7908742,0.22770458,1,0.7764487,1
078837.jpg,0.6706483,0.34350747,1,0.66128725,1
079132.jpg,0.68437034,0.3315942,1,0.6736164,1
079306.jpg,0.6580045,0.35605884,1,0.6488791,1
