image,p_yes,p_no,label,prob,pred
007080.jpg,0.76037794,0.22488533,1,0.771751,1
007162.jpg,0.8904642,0.09804195,1,0.90081805,1
007571.jpg,0.93677485,0.055007942,1,0.9445363,1
007649.jpg,0.7579708,0.22792752,1,0.76881236,1
007819.jpg,0.78728884,0.19820178,1,0.7988801,1
007967.jpg,0.63985074,0.34806654,1,0.6476764,1
008064.jpg,0.9039507,0.08533308,1,0.91374254,1
008213.jpg,0.72732604,0.25728056,1,0.73869705,1
008220.jpg,0.659703,0.32697886,1,0.6686076,1
008243.jpg,0.61053324,0.3771815,1,0.61812705,1
008357.jpg,0.86577255,0.12193113,1,0.8765509,1
008636.jpg,0.60257345,0.38445675,1,0.6104914,1
008777.jpg,0.73422325,0.25227088,1,0.74427533,1
008913.jpg,0.86766577,0.12004274,1,0.8784634,1
008931.jpg,0.81581384,0.170134,1,0.82744116,1
008979.jpg,0.93614227,0.055558506,1,0.9439765,1
009087.jpg,0.9065405,0.083071545,1,0.91605645,1
009231.jpg,0.85422367,0.13291243,1,0.8653555,1
009305.jpg,0.9102995,0.07958528,1,0.9196015,1
009353.jpg,0.8757803,0.11187788,1,0.8867241,1
009519.jpg,0.735718,0.25092125,1,0.74568087,1
009555.jpg,0.7363714,0.24902745,1,0.7472826,1
009738.jpg,0.5899119,0.3996536,1,0.5961322,1
009754.jpg,0.65829664,0.3270609,1,0.66807896,1
009805.jpg,0.95114595,0.041787747,1,0.9579149,1
010100.jpg,0.9477703,0.045007292,1,0.9546653,1
010104.jpg,0.84842896,0.1384192,1,0.8597361,1
010308.jpg,0.90062773,0.08855991,1,0.9104721,1
010712.jpg,0.98727125,0.010227371,1,0.989747,1
011078.jpg,0.836275,0.15017289,1,0.847764,1
011396.jpg,0.6999915,0.2859551,1,0.709969,1
011470.jpg,0.22554538,0.81208897,1,0.21736498,0
011761.jpg,0.5961059,0.39317533,1,0.60256463,1
011885.jpg,0.9511356,0.041839916,1,0.9578641,1
011962.jpg,0.6053836,0.3833007,1,0.6123123,1
012085.jpg,0.8800311,0.10749792,1,0.8911445,1
012189.jpg,0.8590266,0.1282623,1,0.8700864,1
012207.jpg,0.80953884,0.17666097,1,0.820867,1
012256.jpg,0.69855124,0.28671783,1,0.7089954,1
012326.jpg,0.72915787,0.2570035,1,0.73939,1
012373.jpg,0.2391573,0.79827857,1,0.23052731,0
012643.jpg,0.8444549,0.14207684,1,0.8559835,1
012697.jpg,0.914409,0.07560423,1,0.9236331,1
013040.jpg,0.6617797,0.3258675,1,0.6700568,1
013063.jpg,0.75288755,0.2333012,1,0.7634315,1
013331.jpg,0.84442675,0.14234042,1,0.85575074,1
013350.jpg,0.92445713,0.06635989,1,0.9330251,1
013479.jpg,0.91629976,0.073779516,1,0.9254812,1
013650.jpg,0.98216873,0.014589267,1,0.9853633,1
013780.jpg,0.73827964,0.24800447,1,0.7485466,1
013920.jpg,0.8446044,0.14257133,1,0.8555765,1
013992.jpg,0.85396564,0.13227274,1,0.86588156,1
014143.jpg,0.81765956,0.1688827,1,0.82881355,1
014236.jpg,0.7756173,0.2098975,1,0.7870174,1
014331.jpg,0.8533608,0.13306798,1,0.8651013,1
014433.jpg,0.9305872,0.060720738,1,0.93874687,1
014447.jpg,0.38804135,0.6247993,1,0.38312182,0
014487.jpg,0.6594881,0.325747,1,0.6693713,1
014550.jpg,0.93125594,0.059932288,1,0.9395349,1
014596.jpg,0.6638303,0.32402602,1,0.67199075,1
014650.jpg,0.9150686,0.075010054,1,0.92423826,1
014671.jpg,0.80042213,0.18524204,1,0.81206375,1
015063.jpg,0.9017439,0.08776265,1,0.9113066,1
015145.jpg,0.8081765,0.17751375,1,0.8199092,1
015158.jpg,0.778802,0.20678216,1,0.7901933,1
015337.jpg,0.9307843,0.060314763,1,0.93914354,1
015341.jpg,0.65702415,0.32917956,1,0.6662155,1
015490.jpg,0.7786982,0.20649613,1,0.7904006,1
015539.jpg,0.92231935,0.06815595,1,0.93118864,1
015789.jpg,0.559475,0.4313978,1,0.5646285,1
015853.jpg,0.92589945,0.064681,1,0.93470395,1
015865.jpg,0.82371587,0.16293938,1,0.8348568,1
015926.jpg,0.7574544,0.22858293,1,0.76818025,1
016395.jpg,0.67476887,0.31174624,1,0.68399245,1
016494.jpg,0.90394765,0.085540794,1,0.9135505,1
016504.jpg,0.8345139,0.15231031,1,0.8456561,1
016666.jpg,0.67899716,0.30553555,1,0.6896644,1
016830.jpg,0.91625684,0.07396661,1,0.9253031,1
016909.jpg,0.82735795,0.15837848,1,0.8393298,1
017172.jpg,0.67683333,0.30980253,1,0.6860011,1
017256.jpg,0.85616887,0.1310723,1,0.86723375,1
018101.jpg,0.9443879,0.047918916,1,0.95170957,1
018115.jpg,0.83077693,0.15500316,1,0.84276086,1
018254.jpg,0.68368393,0.30139962,1,0.6940365,1
018404.jpg,0.7915189,0.19419283,1,0.8029923,1
018797.jpg,0.71340024,0.27240473,1,0.7236728,1
018828.jpg,0.9148737,0.07497838,1,0.924253,1
018838.jpg,0.8233161,0.16310298,1,0.8346514,1
019065.jpg,0.90770096,0.08191486,1,0.9172256,1
019160.jpg,0.8852562,0.10310761,1,0.89567846,1
019452.jpg,0.7210705,0.2632669,1,0.73254406,1
020130.jpg,0.98214424,0.0145838875,1,0.98536825,1
020548.jpg,0.5018121,0.48955128,1,0.5061838,1
020582.jpg,0.8609377,0.12658615,1,0.8718146,1
020748.jpg,0.67325747,0.31330886,1,0.68242496,1
020912.jpg,0.7670432,0.2186794,1,0.77815324,1
020950.jpg,0.9330454,0.058326587,1,0.9411658,1
021143.jpg,0.8417098,0.14475615,1,0.85325783,1
021734.jpg,0.81901556,0.16725549,1,0.8304163,1
021984.jpg,0.94709224,0.045591693,1,0.9540723,1
022325.jpg,0.9392866,0.052692205,1,0.9468818,1
022341.jpg,0.7630368,0.22256218,1,0.77418584,1
022744.jpg,0.75676715,0.22920841,1,0.76753134,1
022831.jpg,0.92817634,0.062985696,1,0.9364526,1
022891.jpg,0.90580875,0.08382146,1,0.9153002,1
022980.jpg,0.6498237,0.33666146,1,0.6587263,1
023031.jpg,0.92981356,0.061385423,1,0.9380695,1
023141.jpg,0.95382893,0.039520085,1,0.96021533,1
023222.jpg,0.5856601,0.40338147,1,0.59214914,1
023405.jpg,0.5802201,0.40550855,1,0.58862054,1
023668.jpg,0.924644,0.06613169,1,0.9332526,1
023783.jpg,0.8150056,0.1713363,1,0.82629114,1
023960.jpg,0.7928301,0.1930153,1,0.8042134,1
024290.jpg,0.88739175,0.10133791,1,0.89750695,1
024331.jpg,0.7113449,0.2731064,1,0.7225801,1
024665.jpg,0.83819836,0.14788933,1,0.85002416,1
024893.jpg,0.3822409,0.63153034,1,0.37704843,0
025014.jpg,0.74194497,0.24364753,1,0.7527908,1
025203.jpg,0.92175114,0.06876057,1,0.93058074,1
025651.jpg,0.5999352,0.3893233,1,0.60644937,1
025697.jpg,0.9455996,0.046881016,1,0.9527638,1
025781.jpg,0.9413409,0.05061238,1,0.94897705,1
025961.jpg,0.8730517,0.11479084,1,0.8837964,1
025962.jpg,0.7915293,0.19428624,1,0.80291826,1
026009.jpg,0.5022986,0.4914596,1,0.5054535,1
026027.jpg,0.66200906,0.32555425,1,0.67034596,1
026508.jpg,0.483225,0.5103704,1,0.4863398,0
026870.jpg,0.80281794,0.1832375,1,0.8141712,1
027434.jpg,0.88750815,0.1005269,1,0.8982557,1
027503.jpg,0.635323,0.3514753,1,0.64382255,1
027689.jpg,0.8756608,0.112271905,1,0.8863567,1
027839.jpg,0.77982724,0.20579216,1,0.7912052,1
027894.jpg,0.4167465,0.5851125,1,0.41597322,0
027945.jpg,0.82242095,0.16366133,1,0.8340287,1
027947.jpg,0.76192534,0.2231971,1,0.77343214,1
028280.jpg,0.9118864,0.07768408,1,0.92149717,1
028325.jpg,0.7093193,0.2770898,1,0.7190924,1
028344.jpg,0.40629178,0.60017776,1,0.40368018,0
028539.jpg,0.90868634,0.08079186,1,0.91834897,1
028736.jpg,0.8955482,0.09328321,1,0.90566313,1
028773.jpg,0.65095615,0.3363589,1,0.6593196,1
029555.jpg,0.66257966,0.32281008,1,0.6724037,1
029562.jpg,0.43973166,0.55844563,1,0.44053462,0
029685.jpg,0.31235,0.71522695,1,0.3039675,0
030108.jpg,0.7130699,0.27235094,1,0.7236197,1
030468.jpg,0.90467745,0.084568396,1,0.9145123,1
030524.jpg,0.90951884,0.0802323,1,0.91893685,1
030582.jpg,0.5715166,0.4179329,1,0.5776107,1
030649.jpg,0.84036195,0.14604235,1,0.85194474,1
030702.jpg,0.84737885,0.1395285,1,0.85862046,1
030736.jpg,0.49876478,0.49466214,1,0.5020649,1
030828.jpg,0.782584,0.20282811,1,0.79416925,1
030937.jpg,0.3162872,0.70749885,1,0.30893874,0
030954.jpg,0.8737436,0.11410906,1,0.8844878,1
031506.jpg,0.8199088,0.16606608,1,0.83157164,1
031518.jpg,0.9420219,0.050203037,1,0.9494036,1
031520.jpg,0.7067395,0.27908614,1,0.71690106,1
031537.jpg,0.80110055,0.18418013,1,0.81306833,1
031937.jpg,0.91413397,0.07521363,1,0.92397654,1
032143.jpg,0.9056484,0.08375087,1,0.9153518,1
032195.jpg,0.299089,0.7314815,1,0.29021692,0
032806.jpg,0.9345131,0.056955304,1,0.9425546,1
033323.jpg,0.58278805,0.4044981,1,0.59029293,1
033486.jpg,0.6197235,0.3671324,1,0.6279777,1
033612.jpg,0.6151738,0.3718041,1,0.62329036,1
033674.jpg,0.770469,0.21459703,1,0.7821496,1
034000.jpg,0.9146686,0.075480886,1,0.9237682,1
034320.jpg,0.76089203,0.22447748,1,0.77218956,1
034322.jpg,0.9228363,0.06783382,1,0.9315273,1
034698.jpg,0.4379034,0.56310254,1,0.43746337,0
035239.jpg,0.9026971,0.08641338,1,0.91263527,1
035246.jpg,0.58059466,0.4094379,1,0.58643997,1
035988.jpg,0.8793437,0.1088297,1,0.88986784,1
036110.jpg,0.7479204,0.23741812,1,0.7590492,1
036345.jpg,0.88646525,0.10147187,1,0.89728916,1
036360.jpg,0.30642343,0.72311604,1,0.29763156,0
036383.jpg,0.8070153,0.17924616,1,0.8182569,1
036641.jpg,0.96907085,0.025953362,1,0.9739169,1
036671.jpg,0.62154484,0.3670483,1,0.6287165,1
036673.jpg,0.6251843,0.36280707,1,0.6327832,1
036994.jpg,0.45381367,0.542943,1,0.45529032,0
036996.jpg,0.74218965,0.24317983,1,0.75320953,1
037082.jpg,0.9028403,0.08650974,1,0.912559,1
037204.jpg,0.86197066,0.12509651,1,0.87326443,1
037368.jpg,0.90412915,0.085303046,1,0.9137858,1
037521.jpg,0.90271664,0.08670601,1,0.91236705,1
037645.jpg,0.5878345,0.40253454,1,0.593551,1
037714.jpg,0.78797853,0.19778849,1,0.79935575,1
037917.jpg,0.27135214,0.76201326,1,0.2625907,0
037919.jpg,0.9203923,0.070278674,1,0.92905957,1
038233.jpg,0.9130785,0.076833166,1,0.9223838,1
038281.jpg,0.6058503,0.38143858,1,0.6136505,1
038397.jpg,0.8605976,0.12680647,1,0.8715759,1
038658.jpg,0.8925005,0.09633484,1,0.9025775,1
038679.jpg,0.66376513,0.32294494,1,0.67270535,1
039522.jpg,0.6280415,0.35994422,1,0.6356787,1
039853.jpg,0.9062086,0.083246015,1,0.9158668,1
039918.jpg,0.8356461,0.15068652,1,0.8472255,1
040334.jpg,0.8129612,0.1730692,1,0.82447886,1
040609.jpg,0.88478786,0.103535965,1,0.89524084,1
040636.jpg,0.78550684,0.2001698,1,0.79692143,1
040893.jpg,0.7812535,0.20414416,1,0.79283065,1
040919.jpg,0.9374182,0.054231945,1,0.9453114,1
041297.jpg,0.84031135,0.14614387,1,0.8518495,1
041473.jpg,0.8178708,0.16871715,1,0.82898927,1
041501.jpg,0.52999485,0.46239686,1,0.5340581,1
041553.jpg,0.53406096,0.45913607,1,0.5377191,1
041808.jpg,0.91877955,0.071148805,1,0.9281273,1
041978.jpg,0.66898173,0.31678566,1,0.6786406,1
042028.jpg,0.91511965,0.07503321,1,0.9242206,1
042046.jpg,0.8197914,0.16608965,1,0.83153176,1
042063.jpg,0.977696,0.0183889,1,0.9815388,1
042405.jpg,0.767493,0.21796894,1,0.77881545,1
042457.jpg,0.9467697,0.045811374,1,0.9538462,1
042526.jpg,0.8520743,0.1346204,1,0.8635643,1
043062.jpg,0.6309723,0.35608757,1,0.6392442,1
043136.jpg,0.8122219,0.17409655,1,0.8234885,1
043221.jpg,0.8918184,0.09672456,1,0.9021544,1
043341.jpg,0.9067302,0.082992055,1,0.9161461,1
043355.jpg,0.7218396,0.2637761,1,0.73237425,1
043771.jpg,0.8541309,0.13278827,1,0.86545175,1
043862.jpg,0.24946566,0.7873336,1,0.24061133,0
044164.jpg,0.7580576,0.22727977,1,0.76933813,1
044339.jpg,0.8869256,0.10132456,1,0.8974707,1
044408.jpg,0.9253685,0.06514982,1,0.9342265,1
044484.jpg,0.9200326,0.07027901,1,0.92903346,1
044747.jpg,0.5757757,0.41551498,1,0.5808343,1
044854.jpg,0.64725715,0.33904967,1,0.6562432,1
044922.jpg,0.92993706,0.061202955,1,0.93824995,1
044932.jpg,0.9381478,0.053671457,1,0.94588584,1
045269.jpg,0.92885464,0.06219442,1,0.9372439,1
045352.jpg,0.9450918,0.047245122,1,0.95239,1
045497.jpg,0.86158997,0.12560357,1,0.87276703,1
045754.jpg,0.95336866,0.039993063,1,0.9597397,1
045799.jpg,0.92820424,0.06267465,1,0.93674845,1
045938.jpg,0.92784494,0.063187994,1,0.93624026,1
046185.jpg,0.87839985,0.10972207,1,0.888959,1
046268.jpg,0.7188057,0.266043,1,0.72986406,1
046336.jpg,0.7091041,0.277363,1,0.71883196,1
046449.jpg,0.8954542,0.09342702,1,0.9055225,1
046530.jpg,0.9471522,0.045479782,1,0.9541826,1
046757.jpg,0.8358903,0.15070301,1,0.8472491,1
047048.jpg,0.7807499,0.20567411,1,0.7914952,1
047499.jpg,0.6596989,0.32436207,1,0.67038417,1
047501.jpg,0.82467765,0.16150093,1,0.8362356,1
047737.jpg,0.42977595,0.5711548,1,0.4293763,0
047922.jpg,0.66695726,0.31904057,1,0.67642874,1
048545.jpg,0.7966698,0.18830122,1,0.8088256,1
048950.jpg,0.36766365,0.6485862,1,0.3617847,0
049077.jpg,0.62235516,0.3644153,1,0.63069904,1
049214.jpg,0.8537565,0.13318871,1,0.86504954,1
049216.jpg,0.5331509,0.45897052,1,0.53738475,1
049394.jpg,0.90620524,0.08338383,1,0.9157389,1
049677.jpg,0.76706505,0.21826842,1,0.77848274,1
049744.jpg,0.51572347,0.4768048,1,0.5196058,1
049854.jpg,0.8733181,0.11453284,1,0.8840586,1
049855.jpg,0.8631916,0.1240832,1,0.87431747,1
050060.jpg,0.765982,0.21903363,1,0.7776343,1
050192.jpg,0.78823364,0.19665864,1,0.80032474,1
050210.jpg,0.8838981,0.10446679,1,0.8943034,1
050272.jpg,0.9219294,0.0685966,1,0.9307473,1
050277.jpg,0.8644663,0.12244953,1,0.8759271,1
050432.jpg,0.43090692,0.5687909,1,0.4310372,0
051280.jpg,0.86366534,0.124139495,1,0.8743279,1
051333.jpg,0.5326377,0.46035463,1,0.5363966,1
051353.jpg,0.5891287,0.39795968,1,0.59683484,1
051359.jpg,0.32483995,0.7010568,1,0.31664,0
051482.jpg,0.69576687,0.29030836,1,0.7055921,1
051881.jpg,0.8592372,0.12804343,1,0.87030697,1
051935.jpg,0.85625434,0.13075688,1,0.8675224,1
052029.jpg,0.92771596,0.063208945,1,0.9362122,1
052063.jpg,0.95238435,0.040721368,1,0.95899594,1
052099.jpg,0.92956096,0.061475527,1,0.9379685,1
052271.jpg,0.80180186,0.18413432,1,0.8132391,1
052275.jpg,0.86639905,0.121367656,1,0.87712926,1
052316.jpg,0.7945807,0.19141561,1,0.8058658,1
052367.jpg,0.6811642,0.30537984,1,0.69045496,1
052516.jpg,0.88202065,0.10625953,1,0.8924804,1
052545.jpg,0.8487235,0.13818283,1,0.85998386,1
052655.jpg,0.40232974,0.6049008,1,0.39944157,0
052723.jpg,0.8844229,0.10378481,1,0.89497674,1
052730.jpg,0.5148294,0.4798564,1,0.5175799,1
052787.jpg,0.7635457,0.22182676,1,0.7748803,1
052825.jpg,0.873649,0.11379486,1,0.8847581,1
052894.jpg,0.81141955,0.1748039,1,0.82275426,1
053045.jpg,0.82321835,0.16274019,1,0.83494216,1
053253.jpg,0.8739654,0.11394764,1,0.8846582,1
053512.jpg,0.8279645,0.15853772,1,0.8392931,1
053550.jpg,0.8816975,0.106616065,1,0.8921232,1
053737.jpg,0.9315194,0.059808526,1,0.93966824,1
053904.jpg,0.6586271,0.32834977,1,0.6673177,1
053940.jpg,0.84984505,0.13742246,1,0.8608053,1
054472.jpg,0.9146899,0.075477675,1,0.9237728,1
054854.jpg,0.8721286,0.11576626,1,0.8828152,1
055125.jpg,0.29141164,0.7399443,1,0.28255197,0
055288.jpg,0.21159151,0.82574165,1,0.20397644,0
055568.jpg,0.8211786,0.16464286,1,0.83298916,1
055656.jpg,0.7665546,0.21900202,1,0.7777885,1
055844.jpg,0.8729564,0.11475287,1,0.88381916,1
055947.jpg,0.8792644,0.10854404,1,0.8901163,1
056059.jpg,0.6469097,0.34072703,1,0.6550077,1
056260.jpg,0.83261293,0.1534583,1,0.844374,1
056305.jpg,0.69240177,0.29376447,1,0.70211464,1
056334.jpg,0.92838055,0.062688604,1,0.9367465,1
056410.jpg,0.6117611,0.37236,1,0.6216319,1
056455.jpg,0.83597535,0.15034007,1,0.84757406,1
057447.jpg,0.9383208,0.05357587,1,0.94598645,1
057503.jpg,0.94625986,0.046342243,1,0.95331234,1
057773.jpg,0.6496322,0.3369444,1,0.6584711,1
057872.jpg,0.71429807,0.2702158,1,0.7255338,1
058144.jpg,0.82871723,0.15752746,1,0.84027547,1
058154.jpg,0.750714,0.23591742,1,0.760886,1
058351.jpg,0.7134303,0.272524,1,0.72359365,1
058563.jpg,0.8704403,0.117464595,1,0.88109726,1
058642.jpg,0.93240106,0.059019137,1,0.9404701,1
058798.jpg,0.5969533,0.3927654,1,0.6031545,1
058865.jpg,0.9118124,0.07817587,1,0.9210335,1
058915.jpg,0.49374506,0.5012337,1,0.49623677,0
059095.jpg,0.9445448,0.047898404,1,0.95173687,1
059272.jpg,0.8265213,0.15953693,1,0.83820736,1
059375.jpg,0.71701884,0.2693727,1,0.72691095,1
059547.jpg,0.6958039,0.28877032,1,0.7067054,1
059577.jpg,0.5684527,0.41990826,1,0.57514685,1
059889.jpg,0.56828743,0.42140552,1,0.5742058,1
060258.jpg,0.9478508,0.04481848,1,0.95485055,1
060305.jpg,0.94686997,0.045820408,1,0.95384216,1
060519.jpg,0.8545672,0.13268515,1,0.8656016,1
060595.jpg,0.82913524,0.15655667,1,0.8411708,1
060838.jpg,0.54389185,0.4452648,1,0.54985416,1
061547.jpg,0.7169035,0.26825362,1,0.7277047,1
061628.jpg,0.83048356,0.15567188,1,0.84214264,1
061651.jpg,0.56079435,0.42942524,1,0.56633335,1
061823.jpg,0.9144164,0.07542066,1,0.92380494,1
062303.jpg,0.7683884,0.21702063,1,0.77976596,1
062597.jpg,0.58821577,0.4017227,1,0.59419423,1
062940.jpg,0.65229416,0.33341932,1,0.66174823,1
063067.jpg,0.78470963,0.20085162,1,0.7962058,1
063380.jpg,0.61528367,0.3723643,1,0.6229787,1
063382.jpg,0.78403306,0.20132019,1,0.7956873,1
063388.jpg,0.42210138,0.5791278,1,0.42158318,0
063605.jpg,0.55455655,0.4353352,1,0.56021935,1
063639.jpg,0.84376264,0.14324212,1,0.8548719,1
063698.jpg,0.950145,0.04289975,1,0.9567998,1
063991.jpg,0.8684795,0.11908479,1,0.8794157,1
064025.jpg,0.7155717,0.27003816,1,0.7260192,1
064095.jpg,0.90199786,0.087263495,1,0.91178924,1
064243.jpg,0.50195295,0.49120107,1,0.505413,1
064334.jpg,0.59095097,0.39647546,1,0.598476,1
064576.jpg,0.7557184,0.22871391,1,0.7676692,1
064720.jpg,0.89198244,0.0967991,1,0.90210265,1
064904.jpg,0.89213824,0.096520305,1,0.9023725,1
065001.jpg,0.8054344,0.18061021,1,0.8168336,1
065113.jpg,0.36858314,0.6454953,1,0.36346614,0
065122.jpg,0.7871943,0.1986576,1,0.7984915,1
065212.jpg,0.86405057,0.12286722,1,0.8755041,1
065245.jpg,0.9425004,0.049740843,1,0.9498702,1
065399.jpg,0.73688245,0.24894388,1,0.74747694,1
065637.jpg,0.8662696,0.12088981,1,0.8775377,1
065759.jpg,0.62374866,0.3635943,1,0.6317447,1
065803.jpg,0.94506204,0.047350153,1,0.9522878,1
066236.jpg,0.7343975,0.25135222,1,0.74501413,1
066528.jpg,0.74160427,0.24327187,1,0.7529924,1
066586.jpg,0.91722804,0.0730827,1,0.9262023,1
066729.jpg,0.8870052,0.10147265,1,0.8973445,1
066847.jpg,0.8719036,0.11570596,1,0.8828424,1
066984.jpg,0.9466175,0.04603234,1,0.9536268,1
067081.jpg,0.8691116,0.118377976,1,0.8801223,1
067088.jpg,0.6298838,0.3575606,1,0.63789296,1
067089.jpg,0.95078653,0.042190913,1,0.9575107,1
067346.jpg,0.7007595,0.28487882,1,0.7109702,1
067581.jpg,0.5800618,0.41079998,1,0.5854114,1
067863.jpg,0.8996656,0.08935305,1,0.90965486,1
068044.jpg,0.7574284,0.22820467,1,0.7684689,1
068047.jpg,0.9752508,0.020512786,1,0.9794,1
068095.jpg,0.7428807,0.24225241,1,0.7540917,1
068489.jpg,0.8387942,0.14790119,1,0.8501045,1
068567.jpg,0.731369,0.2537295,1,0.7424324,1
068689.jpg,0.94981873,0.04305445,1,0.9566365,1
068899.jpg,0.40069473,0.6104992,1,0.396259,0
068921.jpg,0.93698305,0.05483531,1,0.94471234,1
069307.jpg,0.585891,0.40188977,1,0.5931387,1
069553.jpg,0.7746486,0.21115448,1,0.7858046,1
069772.jpg,0.78838336,0.19760607,1,0.799586,1
069866.jpg,0.90981025,0.0800633,1,0.9191177,1
069924.jpg,0.8257314,0.16083558,1,0.8369745,1
070007.jpg,0.61743736,0.36973235,1,0.6254622,1
070097.jpg,0.77782387,0.20836723,1,0.7887152,1
070281.jpg,0.6654791,0.32220787,1,0.6737753,1
070283.jpg,0.900747,0.08845292,1,0.91058135,1
070345.jpg,0.697512,0.2874285,1,0.7081768,1
070353.jpg,0.88438755,0.10401984,1,0.8947602,1
070374.jpg,0.77854186,0.20596461,1,0.790794,1
070452.jpg,0.76335907,0.22195855,1,0.774734,1
070538.jpg,0.79127556,0.19481508,1,0.80243695,1
070677.jpg,0.9408346,0.051447287,1,0.94815254,1
070784.jpg,0.622732,0.36497092,1,0.6304851,1
071215.jpg,0.8832114,0.10496107,1,0.8937827,1
071556.jpg,0.6095492,0.3803684,1,0.6157575,1
071574.jpg,0.6200304,0.36852914,1,0.6272059,1
071585.jpg,0.6597303,0.32793966,1,0.66796637,1
071779.jpg,0.9033687,0.085974276,1,0.91309965,1
072069.jpg,0.8986857,0.09011508,1,0.90886426,1
072796.jpg,0.596716,0.3925722,1,0.6031771,1
073030.jpg,0.7474213,0.23849292,1,0.75809973,1
073052.jpg,0.9033639,0.085856654,1,0.91320777,1
073094.jpg,0.87346166,0.11465254,1,0.88396835,1
073242.jpg,0.72361654,0.26185158,1,0.7342871,1
073269.jpg,0.97193223,0.023440266,1,0.9764508,1
073483.jpg,0.8118883,0.17443936,1,0.8231426,1
073848.jpg,0.830715,0.15596391,1,0.84193045,1
073869.jpg,0.8800974,0.10799303,1,0.89070535,1
074032.jpg,0.91996014,0.07024955,1,0.92905587,1
074697.jpg,0.7242322,0.26089528,1,0.735166,1
075019.jpg,0.6820774,0.3053822,1,0.6907396,1
075060.jpg,0.8847633,0.103081904,1,0.89564973,1
075255.jpg,0.8777794,0.109832495,1,0.88878983,1
075498.jpg,0.76052564,0.22536643,1,0.7714086,1
076018.jpg,0.8098604,0.17618747,1,0.8213196,1
076102.jpg,0.51818204,0.47341806,1,0.52257156,1
076247.jpg,0.93082994,0.06040485,1,0.93906105,1
076737.jpg,0.7296647,0.2550082,1,0.7410224,1
076861.jpg,0.6059703,0.38262096,1,0.61296344,1
077254.jpg,0.9343639,0.05711835,1,0.9423909,1
077322.jpg,0.900499,0.088571385,1,0.91044986,1
077472.jpg,0.9279884,0.063031554,1,0.9363973,1
077586.jpg,0.79028296,0.19419596,1,0.80274236,1
077649.jpg,0.6935358,0.2914341,1,0.7041188,1
078012.jpg,0.700824,0.28471813,1,0.71110505,1
078359.jpg,0.7263743,0.2590806,1,0.7370954,1
078578.jpg,0.9076156,0.08208769,1,0.9170583,1
078837.jpg,0.6957105,0.29017803,1,0.7056685,1
079132.jpg,0.61751044,0.37169686,1,0.6242478,1
079306.jpg,0.84183824,0.14482541,1,0.85321707,1
